date,state,gender,legal,indigenous,count
2013-09-01,TAS,Male,Sentenced,Other,0
2013-09-01,VIC,Female,Remanded,ATSI,10
2013-09-01,VIC,Female,Remanded,Other,89
2013-09-01,VIC,Female,Sentenced,ATSI,0
2013-09-01,VIC,Female,Sentenced,Other,0
2013-09-01,VIC,Male,Remanded,ATSI,70
2013-09-01,VIC,Male,Remanded,Other,816
2013-09-01,VIC,Male,Sentenced,ATSI,0
2013-09-01,VIC,Male,Sentenced,Other,0
2013-09-01,WA,Female,Remanded,ATSI,53
2013-09-01,WA,Female,Remanded,Other,47
2013-09-01,WA,Female,Sentenced,ATSI,0
2013-09-01,WA,Female,Sentenced,Other,0
2013-09-01,WA,Male,Remanded,ATSI,365
2013-09-01,WA,Male,Remanded,Other,509
2013-09-01,WA,Male,Sentenced,ATSI,0
2013-09-01,WA,Male,Sentenced,Other,0
2013-12-01,ACT,Female,Remanded,ATSI,2
2013-12-01,ACT,Female,Remanded,Other,4
2013-12-01,ACT,Female,Sentenced,ATSI,0
2013-12-01,ACT,Female,Sentenced,Other,0
2013-12-01,ACT,Male,Remanded,ATSI,17
2013-12-01,ACT,Male,Remanded,Other,58
2013-12-01,ACT,Male,Sentenced,ATSI,0
2013-12-01,ACT,Male,Sentenced,Other,0
2013-12-01,NSW,Female,Remanded,ATSI,89
2013-12-01,NSW,Female,Remanded,Other,150
2013-12-01,NSW,Female,Sentenced,ATSI,0
2013-12-01,NSW,Female,Sentenced,Other,0
2013-12-01,NSW,Male,Remanded,ATSI,563
2013-12-01,NSW,Male,Remanded,Other,2093
2013-12-01,NSW,Male,Sentenced,ATSI,0
2013-12-01,NSW,Male,Sentenced,Other,0
2013-12-01,NT,Female,Remanded,ATSI,30
2013-12-01,NT,Female,Remanded,Other,6
2013-12-01,NT,Female,Sentenced,ATSI,0
2013-12-01,NT,Female,Sentenced,Other,0
2013-12-01,NT,Male,Remanded,ATSI,356
2013-12-01,NT,Male,Remanded,Other,36
2013-12-01,NT,Male,Sentenced,ATSI,0
2013-12-01,NT,Male,Sentenced,Other,0
2013-12-01,QLD,Female,Remanded,ATSI,50
2013-12-01,QLD,Female,Remanded,Other,99
2013-12-01,QLD,Female,Sentenced,ATSI,0
2013-12-01,QLD,Female,Sentenced,Other,0
2013-12-01,QLD,Male,Remanded,ATSI,361
2013-12-01,QLD,Male,Remanded,Other,925
2013-12-01,QLD,Male,Sentenced,ATSI,0
2013-12-01,QLD,Male,Sentenced,Other,0
2013-12-01,SA,Female,Remanded,ATSI,14
2013-12-01,SA,Female,Remanded,Other,41
2013-12-01,SA,Female,Sentenced,ATSI,0
2013-12-01,SA,Female,Sentenced,Other,0
2013-12-01,SA,Male,Remanded,ATSI,195
2013-12-01,SA,Male,Remanded,Other,552
2013-12-01,SA,Male,Sentenced,ATSI,0
2013-12-01,SA,Male,Sentenced,Other,0
2013-12-01,TAS,Female,Remanded,ATSI,2
2013-12-01,TAS,Female,Remanded,Other,4
2013-12-01,TAS,Female,Sentenced,ATSI,0
2013-12-01,TAS,Female,Sentenced,Other,0
2013-12-01,TAS,Male,Remanded,ATSI,9
2013-12-01,TAS,Male,Remanded,Other,74
2013-12-01,TAS,Male,Sentenced,ATSI,0
2013-12-01,TAS,Male,Sentenced,Other,0
2013-12-01,VIC,Female,Remanded,ATSI,14
2013-12-01,VIC,Female,Remanded,Other,98
2013-12-01,VIC,Female,Sentenced,ATSI,0
2013-12-01,VIC,Female,Sentenced,Other,0
2013-12-01,VIC,Male,Remanded,ATSI,70
2013-12-01,VIC,Male,Remanded,Other,793
2013-12-01,VIC,Male,Sentenced,ATSI,0
2013-12-01,VIC,Male,Sentenced,Other,0
2013-12-01,WA,Female,Remanded,ATSI,54
2013-12-01,WA,Female,Remanded,Other,39
2013-12-01,WA,Female,Sentenced,ATSI,0
2013-12-01,WA,Female,Sentenced,Other,0
2013-12-01,WA,Male,Remanded,ATSI,368
2013-12-01,WA,Male,Remanded,Other,514
2013-12-01,WA,Male,Sentenced,ATSI,0
2013-12-01,WA,Male,Sentenced,Other,0
2014-03-01,ACT,Female,Remanded,ATSI,1
2014-03-01,ACT,Female,Remanded,Other,4
2014-03-01,ACT,Female,Sentenced,ATSI,0
2014-03-01,ACT,Female,Sentenced,Other,0
2014-03-01,ACT,Male,Remanded,ATSI,15
2014-03-01,ACT,Male,Remanded,Other,62
2014-03-01,ACT,Male,Sentenced,ATSI,0
2014-03-01,ACT,Male,Sentenced,Other,0
2014-03-01,NSW,Female,Remanded,ATSI,94
2014-03-01,NSW,Female,Remanded,Other,168
2014-03-01,NSW,Female,Sentenced,ATSI,0
2014-03-01,NSW,Female,Sentenced,Other,0
2014-03-01,NSW,Male,Remanded,ATSI,656
2014-03-01,NSW,Male,Remanded,Other,2245
2014-03-01,NSW,Male,Sentenced,ATSI,0
2014-03-01,NSW,Male,Sentenced,Other,0
2014-03-01,NT,Female,Remanded,ATSI,41
2014-03-01,NT,Female,Remanded,Other,7
2014-03-01,NT,Female,Sentenced,ATSI,0
2014-03-01,NT,Female,Sentenced,Other,0
2014-03-01,NT,Male,Remanded,ATSI,401
2014-03-01,NT,Male,Remanded,Other,46
2014-03-01,NT,Male,Sentenced,ATSI,0
2014-03-01,NT,Male,Sentenced,Other,0
2014-03-01,QLD,Female,Remanded,ATSI,53
2014-03-01,QLD,Female,Remanded,Other,108
2014-03-01,QLD,Female,Sentenced,ATSI,0
2014-03-01,QLD,Female,Sentenced,Other,0
2014-03-01,QLD,Male,Remanded,ATSI,414
2014-03-01,QLD,Male,Remanded,Other,1011
2014-03-01,QLD,Male,Sentenced,ATSI,0
2014-03-01,QLD,Male,Sentenced,Other,0
2014-03-01,SA,Female,Remanded,ATSI,19
2014-03-01,SA,Female,Remanded,Other,51
2014-03-01,SA,Female,Sentenced,ATSI,0
2014-03-01,SA,Female,Sentenced,Other,0
2014-03-01,SA,Male,Remanded,ATSI,193
2014-03-01,SA,Male,Remanded,Other,558
2014-03-01,SA,Male,Sentenced,ATSI,0
2014-03-01,SA,Male,Sentenced,Other,0
2014-03-01,TAS,Female,Remanded,ATSI,2
2014-03-01,TAS,Female,Remanded,Other,2
2014-03-01,TAS,Female,Sentenced,ATSI,0
2014-03-01,TAS,Female,Sentenced,Other,0
2014-03-01,TAS,Male,Remanded,ATSI,17
2014-03-01,TAS,Male,Remanded,Other,71
2014-03-01,TAS,Male,Sentenced,ATSI,0
2014-03-01,TAS,Male,Sentenced,Other,0
2014-03-01,VIC,Female,Remanded,ATSI,10
2014-03-01,VIC,Female,Remanded,Other,98
2014-03-01,VIC,Female,Sentenced,ATSI,0
2014-03-01,VIC,Female,Sentenced,Other,0
2014-03-01,VIC,Male,Remanded,ATSI,82
2014-03-01,VIC,Male,Remanded,Other,839
2014-03-01,VIC,Male,Sentenced,ATSI,0
2014-03-01,VIC,Male,Sentenced,Other,0
2014-03-01,WA,Female,Remanded,ATSI,58
2014-03-01,WA,Female,Remanded,Other,50
2014-03-01,WA,Female,Sentenced,ATSI,0
2014-03-01,WA,Female,Sentenced,Other,0
2014-03-01,WA,Male,Remanded,ATSI,396
2014-03-01,WA,Male,Remanded,Other,515
2014-03-01,WA,Male,Sentenced,ATSI,0
2014-03-01,WA,Male,Sentenced,Other,0
2014-06-01,ACT,Female,Remanded,ATSI,1
2014-06-01,ACT,Female,Remanded,Other,4
2014-06-01,ACT,Female,Sentenced,ATSI,0
2014-06-01,ACT,Female,Sentenced,Other,0
2014-06-01,ACT,Male,Remanded,ATSI,15
2014-06-01,ACT,Male,Remanded,Other,77
2014-06-01,ACT,Male,Sentenced,ATSI,0
2014-06-01,ACT,Male,Sentenced,Other,0
2014-06-01,NSW,Female,Remanded,ATSI,93
2014-06-01,NSW,Female,Remanded,Other,174
2014-06-01,NSW,Female,Sentenced,ATSI,0
2014-06-01,NSW,Female,Sentenced,Other,0
2014-06-01,NSW,Male,Remanded,ATSI,623
2014-06-01,NSW,Male,Remanded,Other,2313
2014-06-01,NSW,Male,Sentenced,ATSI,0
2014-06-01,NSW,Male,Sentenced,Other,0
2014-06-01,NT,Female,Remanded,ATSI,33
2014-06-01,NT,Female,Remanded,Other,4
2014-06-01,NT,Female,Sentenced,ATSI,0
2014-06-01,NT,Female,Sentenced,Other,0
2014-06-01,NT,Male,Remanded,ATSI,375
2014-06-01,NT,Male,Remanded,Other,53
2014-06-01,NT,Male,Sentenced,ATSI,0
2014-06-01,NT,Male,Sentenced,Other,0
2014-06-01,QLD,Female,Remanded,ATSI,54
2014-06-01,QLD,Female,Remanded,Other,109
2014-06-01,QLD,Female,Sentenced,ATSI,0
2014-06-01,QLD,Female,Sentenced,Other,0
2014-06-01,QLD,Male,Remanded,ATSI,461
2014-06-01,QLD,Male,Remanded,Other,1125
2014-06-01,QLD,Male,Sentenced,ATSI,0
2014-06-01,QLD,Male,Sentenced,Other,0
2014-06-01,SA,Female,Remanded,ATSI,20
2014-06-01,SA,Female,Remanded,Other,47
2014-06-01,SA,Female,Sentenced,ATSI,0
2014-06-01,SA,Female,Sentenced,Other,0
2014-06-01,SA,Male,Remanded,ATSI,217
2014-06-01,SA,Male,Remanded,Other,602
2014-06-01,SA,Male,Sentenced,ATSI,0
2014-06-01,SA,Male,Sentenced,Other,0
2014-06-01,TAS,Female,Remanded,ATSI,3
2014-06-01,TAS,Female,Remanded,Other,1
2014-06-01,TAS,Female,Sentenced,ATSI,0
2014-06-01,TAS,Female,Sentenced,Other,0
2014-06-01,TAS,Male,Remanded,ATSI,21
2014-06-01,TAS,Male,Remanded,Other,73
2014-06-01,TAS,Male,Sentenced,ATSI,0
2014-06-01,TAS,Male,Sentenced,Other,0
2014-06-01,VIC,Female,Remanded,ATSI,13
2014-06-01,VIC,Female,Remanded,Other,91
2014-06-01,VIC,Female,Sentenced,ATSI,0
2014-06-01,VIC,Female,Sentenced,Other,0
2014-06-01,VIC,Male,Remanded,ATSI,95
2014-06-01,VIC,Male,Remanded,Other,911
2014-06-01,VIC,Male,Sentenced,ATSI,0
2014-06-01,VIC,Male,Sentenced,Other,0
2014-06-01,WA,Female,Remanded,ATSI,70
2014-06-01,WA,Female,Remanded,Other,53
2014-06-01,WA,Female,Sentenced,ATSI,0
2014-06-01,WA,Female,Sentenced,Other,0
2014-06-01,WA,Male,Remanded,ATSI,420
2014-06-01,WA,Male,Remanded,Other,592
2014-06-01,WA,Male,Sentenced,ATSI,0
2014-06-01,WA,Male,Sentenced,Other,0
2014-09-01,ACT,Female,Remanded,ATSI,1
2014-09-01,ACT,Female,Remanded,Other,4
2014-09-01,ACT,Female,Sentenced,ATSI,0
2014-09-01,ACT,Female,Sentenced,Other,0
2014-09-01,ACT,Male,Remanded,ATSI,12
2014-09-01,ACT,Male,Remanded,Other,70
2014-09-01,ACT,Male,Sentenced,ATSI,0
2014-09-01,ACT,Male,Sentenced,Other,0
2014-09-01,NSW,Female,Remanded,ATSI,70
2014-09-01,NSW,Female,Remanded,Other,151
2014-09-01,NSW,Female,Sentenced,ATSI,0
2014-09-01,NSW,Female,Sentenced,Other,0
2014-09-01,NSW,Male,Remanded,ATSI,553
2014-09-01,NSW,Male,Remanded,Other,2041
2014-09-01,NSW,Male,Sentenced,ATSI,0
2014-09-01,NSW,Male,Sentenced,Other,0
2014-09-01,NT,Female,Remanded,ATSI,40
2014-09-01,NT,Female,Remanded,Other,3
2014-09-01,NT,Female,Sentenced,ATSI,0
2014-09-01,NT,Female,Sentenced,Other,0
2014-09-01,NT,Male,Remanded,ATSI,320
2014-09-01,NT,Male,Remanded,Other,62
2014-09-01,NT,Male,Sentenced,ATSI,0
2014-09-01,NT,Male,Sentenced,Other,0
2014-09-01,QLD,Female,Remanded,ATSI,56
2014-09-01,QLD,Female,Remanded,Other,107
2014-09-01,QLD,Female,Sentenced,ATSI,0
2014-09-01,QLD,Female,Sentenced,Other,0
2014-09-01,QLD,Male,Remanded,ATSI,429
2014-09-01,QLD,Male,Remanded,Other,1069
2014-09-01,QLD,Male,Sentenced,ATSI,0
2014-09-01,QLD,Male,Sentenced,Other,0
2014-09-01,SA,Female,Remanded,ATSI,23
2014-09-01,SA,Female,Remanded,Other,51
2014-09-01,SA,Female,Sentenced,ATSI,0
2014-09-01,SA,Female,Sentenced,Other,0
2014-09-01,SA,Male,Remanded,ATSI,218
2014-09-01,SA,Male,Remanded,Other,605
2014-09-01,SA,Male,Sentenced,ATSI,0
2014-09-01,SA,Male,Sentenced,Other,0
2014-09-01,TAS,Female,Remanded,ATSI,1
2014-09-01,TAS,Female,Remanded,Other,3
2014-09-01,TAS,Female,Sentenced,ATSI,0
2014-09-01,TAS,Female,Sentenced,Other,0
2014-09-01,TAS,Male,Remanded,ATSI,18
2014-09-01,TAS,Male,Remanded,Other,71
2014-09-01,TAS,Male,Sentenced,ATSI,0
2014-09-01,TAS,Male,Sentenced,Other,0
2014-09-01,VIC,Female,Remanded,ATSI,19
2014-09-01,VIC,Female,Remanded,Other,79
2014-09-01,VIC,Female,Sentenced,ATSI,0
2014-09-01,VIC,Female,Sentenced,Other,0
2014-09-01,VIC,Male,Remanded,ATSI,101
2014-09-01,VIC,Male,Remanded,Other,1011
2014-09-01,VIC,Male,Sentenced,ATSI,0
2014-09-01,VIC,Male,Sentenced,Other,0
2014-09-01,WA,Female,Remanded,ATSI,81
2014-09-01,WA,Female,Remanded,Other,54
2014-09-01,WA,Female,Sentenced,ATSI,0
2014-09-01,WA,Female,Sentenced,Other,0
2014-09-01,WA,Male,Remanded,ATSI,421
2014-09-01,WA,Male,Remanded,Other,622
2014-09-01,WA,Male,Sentenced,ATSI,0
2014-09-01,WA,Male,Sentenced,Other,0
2014-12-01,ACT,Female,Remanded,ATSI,1
2014-12-01,ACT,Female,Remanded,Other,4
2014-12-01,ACT,Female,Sentenced,ATSI,0
2014-12-01,ACT,Female,Sentenced,Other,0
2014-12-01,ACT,Male,Remanded,ATSI,17
2014-12-01,ACT,Male,Remanded,Other,71
2014-12-01,ACT,Male,Sentenced,ATSI,0
2014-12-01,ACT,Male,Sentenced,Other,0
2014-12-01,NSW,Female,Remanded,ATSI,72
2014-12-01,NSW,Female,Remanded,Other,151
2014-12-01,NSW,Female,Sentenced,ATSI,0
2014-12-01,NSW,Female,Sentenced,Other,0
2014-12-01,NSW,Male,Remanded,ATSI,552
2014-12-01,NSW,Male,Remanded,Other,2087
2014-12-01,NSW,Male,Sentenced,ATSI,0
2014-12-01,NSW,Male,Sentenced,Other,0
2014-12-01,NT,Female,Remanded,ATSI,37
2014-12-01,NT,Female,Remanded,Other,4
2014-12-01,NT,Female,Sentenced,ATSI,0
2014-12-01,NT,Female,Sentenced,Other,0
2014-12-01,NT,Male,Remanded,ATSI,344
2014-12-01,NT,Male,Remanded,Other,75
2014-12-01,NT,Male,Sentenced,ATSI,0
2014-12-01,NT,Male,Sentenced,Other,0
2014-12-01,QLD,Female,Remanded,ATSI,54
2014-12-01,QLD,Female,Remanded,Other,107
2014-12-01,QLD,Female,Sentenced,ATSI,0
2014-12-01,QLD,Female,Sentenced,Other,0
2014-12-01,QLD,Male,Remanded,ATSI,393
2014-12-01,QLD,Male,Remanded,Other,1095
2014-12-01,QLD,Male,Sentenced,ATSI,0
2014-12-01,QLD,Male,Sentenced,Other,0
2014-12-01,SA,Female,Remanded,ATSI,21
2014-12-01,SA,Female,Remanded,Other,54
2014-12-01,SA,Female,Sentenced,ATSI,0
2014-12-01,SA,Female,Sentenced,Other,0
2014-12-01,SA,Male,Remanded,ATSI,215
2014-12-01,SA,Male,Remanded,Other,613
2014-12-01,SA,Male,Sentenced,ATSI,0
2014-12-01,SA,Male,Sentenced,Other,0
2014-12-01,TAS,Female,Remanded,ATSI,2
2014-12-01,TAS,Female,Remanded,Other,5
2014-12-01,TAS,Female,Sentenced,ATSI,0
2014-12-01,TAS,Female,Sentenced,Other,0
2014-12-01,TAS,Male,Remanded,ATSI,17
2014-12-01,TAS,Male,Remanded,Other,76
2014-12-01,TAS,Male,Sentenced,ATSI,0
2014-12-01,TAS,Male,Sentenced,Other,0
2014-12-01,VIC,Female,Remanded,ATSI,19
2014-12-01,VIC,Female,Remanded,Other,104
2014-12-01,VIC,Female,Sentenced,ATSI,0
2014-12-01,VIC,Female,Sentenced,Other,0
2014-12-01,VIC,Male,Remanded,ATSI,104
2014-12-01,VIC,Male,Remanded,Other,1171
2014-12-01,VIC,Male,Sentenced,ATSI,0
2014-12-01,VIC,Male,Sentenced,Other,0
2014-12-01,WA,Female,Remanded,ATSI,86
2014-12-01,WA,Female,Remanded,Other,61
2014-12-01,WA,Female,Sentenced,ATSI,0
2014-12-01,WA,Female,Sentenced,Other,0
2014-12-01,WA,Male,Remanded,ATSI,425
2014-12-01,WA,Male,Remanded,Other,640
2014-12-01,WA,Male,Sentenced,ATSI,0
2014-12-01,WA,Male,Sentenced,Other,0
2015-03-01,ACT,Female,Remanded,ATSI,1
2015-03-01,ACT,Female,Remanded,Other,6
2015-03-01,ACT,Female,Sentenced,ATSI,0
2015-03-01,ACT,Female,Sentenced,Other,0
2015-03-01,ACT,Male,Remanded,ATSI,22
2015-03-01,ACT,Male,Remanded,Other,70
2015-03-01,ACT,Male,Sentenced,ATSI,0
2015-03-01,ACT,Male,Sentenced,Other,0
2015-03-01,NSW,Female,Remanded,ATSI,95
2015-03-01,NSW,Female,Remanded,Other,203
2015-03-01,NSW,Female,Sentenced,ATSI,0
2015-03-01,NSW,Female,Sentenced,Other,0
2015-03-01,NSW,Male,Remanded,ATSI,681
2015-03-01,NSW,Male,Remanded,Other,2443
2015-03-01,NSW,Male,Sentenced,ATSI,0
2015-03-01,NSW,Male,Sentenced,Other,0
2015-03-01,NT,Female,Remanded,ATSI,47
2015-03-01,NT,Female,Remanded,Other,6
2015-03-01,NT,Female,Sentenced,ATSI,0
2015-03-01,NT,Female,Sentenced,Other,0
2015-03-01,NT,Male,Remanded,ATSI,391
2015-03-01,NT,Male,Remanded,Other,71
2015-03-01,NT,Male,Sentenced,ATSI,0
2015-03-01,NT,Male,Sentenced,Other,0
2015-03-01,QLD,Female,Remanded,ATSI,52
2015-03-01,QLD,Female,Remanded,Other,104
2015-03-01,QLD,Female,Sentenced,ATSI,0
2015-03-01,QLD,Female,Sentenced,Other,0
2015-03-01,QLD,Male,Remanded,ATSI,439
2015-03-01,QLD,Male,Remanded,Other,1127
2015-03-01,QLD,Male,Sentenced,ATSI,0
2015-03-01,QLD,Male,Sentenced,Other,0
2015-03-01,SA,Female,Remanded,ATSI,22
2015-03-01,SA,Female,Remanded,Other,43
2015-03-01,SA,Female,Sentenced,ATSI,0
2015-03-01,SA,Female,Sentenced,Other,0
2015-03-01,SA,Male,Remanded,ATSI,230
2015-03-01,SA,Male,Remanded,Other,592
2015-03-01,SA,Male,Sentenced,ATSI,0
2015-03-01,SA,Male,Sentenced,Other,0
2015-03-01,TAS,Female,Remanded,ATSI,2
2015-03-01,TAS,Female,Remanded,Other,6
2015-03-01,TAS,Female,Sentenced,ATSI,0
2015-03-01,TAS,Female,Sentenced,Other,0
2015-03-01,TAS,Male,Remanded,ATSI,23
2015-03-01,TAS,Male,Remanded,Other,80
2015-03-01,TAS,Male,Sentenced,ATSI,0
2015-03-01,TAS,Male,Sentenced,Other,0
2015-03-01,VIC,Female,Remanded,ATSI,16
2015-03-01,VIC,Female,Remanded,Other,116
2015-03-01,VIC,Female,Sentenced,ATSI,0
2015-03-01,VIC,Female,Sentenced,Other,0
2015-03-01,VIC,Male,Remanded,ATSI,126
2015-03-01,VIC,Male,Remanded,Other,1266
2015-03-01,VIC,Male,Sentenced,ATSI,0
2015-03-01,VIC,Male,Sentenced,Other,0
2015-03-01,WA,Female,Remanded,ATSI,87
2015-03-01,WA,Female,Remanded,Other,69
2015-03-01,WA,Female,Sentenced,ATSI,0
2015-03-01,WA,Female,Sentenced,Other,0
2015-03-01,WA,Male,Remanded,ATSI,427
2015-03-01,WA,Male,Remanded,Other,646
2015-03-01,WA,Male,Sentenced,ATSI,0
2015-03-01,WA,Male,Sentenced,Other,0
2015-06-01,ACT,Female,Remanded,ATSI,2
2015-06-01,ACT,Female,Remanded,Other,6
2015-06-01,ACT,Female,Sentenced,ATSI,1
2015-06-01,ACT,Female,Sentenced,Other,11
2015-06-01,ACT,Male,Remanded,ATSI,29
2015-06-01,ACT,Male,Remanded,Other,84
2015-06-01,ACT,Male,Sentenced,ATSI,44
2015-06-01,ACT,Male,Sentenced,Other,175
2015-06-01,NSW,Female,Remanded,ATSI,106
2015-06-01,NSW,Female,Remanded,Other,197
2015-06-01,NSW,Female,Sentenced,ATSI,181
2015-06-01,NSW,Female,Sentenced,Other,362
2015-06-01,NSW,Male,Remanded,ATSI,741
2015-06-01,NSW,Male,Remanded,Other,2537
2015-06-01,NSW,Male,Sentenced,ATSI,1815
2015-06-01,NSW,Male,Sentenced,Other,5678
2015-06-01,NT,Female,Remanded,ATSI,40
2015-06-01,NT,Female,Remanded,Other,10
2015-06-01,NT,Female,Sentenced,ATSI,83
2015-06-01,NT,Female,Sentenced,Other,10
2015-06-01,NT,Male,Remanded,ATSI,334
2015-06-01,NT,Male,Remanded,Other,70
2015-06-01,NT,Male,Sentenced,ATSI,933
2015-06-01,NT,Male,Sentenced,Other,161
2015-06-01,QLD,Female,Remanded,ATSI,52
2015-06-01,QLD,Female,Remanded,Other,122
2015-06-01,QLD,Female,Sentenced,ATSI,174
2015-06-01,QLD,Female,Sentenced,Other,328
2015-06-01,QLD,Male,Remanded,ATSI,434
2015-06-01,QLD,Male,Remanded,Other,1176
2015-06-01,QLD,Male,Sentenced,ATSI,1660
2015-06-01,QLD,Male,Sentenced,Other,3362
2015-06-01,SA,Female,Remanded,ATSI,22
2015-06-01,SA,Female,Remanded,Other,42
2015-06-01,SA,Female,Sentenced,ATSI,20
2015-06-01,SA,Female,Sentenced,Other,68
2015-06-01,SA,Male,Remanded,ATSI,237
2015-06-01,SA,Male,Remanded,Other,612
2015-06-01,SA,Male,Sentenced,ATSI,338
2015-06-01,SA,Male,Sentenced,Other,1355
2015-06-01,TAS,Female,Remanded,ATSI,3
2015-06-01,TAS,Female,Remanded,Other,4
2015-06-01,TAS,Female,Sentenced,ATSI,3
2015-06-01,TAS,Female,Sentenced,Other,18
2015-06-01,TAS,Male,Remanded,ATSI,18
2015-06-01,TAS,Male,Remanded,Other,95
2015-06-01,TAS,Male,Sentenced,ATSI,50
2015-06-01,TAS,Male,Sentenced,Other,321
2015-06-01,VIC,Female,Remanded,ATSI,15
2015-06-01,VIC,Female,Remanded,Other,119
2015-06-01,VIC,Female,Sentenced,ATSI,28
2015-06-01,VIC,Female,Sentenced,Other,268
2015-06-01,VIC,Male,Remanded,ATSI,106
2015-06-01,VIC,Male,Remanded,Other,1251
2015-06-01,VIC,Male,Sentenced,ATSI,356
2015-06-01,VIC,Male,Sentenced,Other,4149
2015-06-01,WA,Female,Remanded,ATSI,78
2015-06-01,WA,Female,Remanded,Other,69
2015-06-01,WA,Female,Sentenced,ATSI,190
2015-06-01,WA,Female,Sentenced,Other,190
2015-06-01,WA,Male,Remanded,ATSI,441
2015-06-01,WA,Male,Remanded,Other,694
2015-06-01,WA,Male,Sentenced,ATSI,1425
2015-06-01,WA,Male,Sentenced,Other,2418
2015-09-01,ACT,Female,Remanded,ATSI,1
2015-09-01,ACT,Female,Remanded,Other,5
2015-09-01,ACT,Female,Sentenced,ATSI,2
2015-09-01,ACT,Female,Sentenced,Other,9
2015-09-01,ACT,Male,Remanded,ATSI,24
2015-09-01,ACT,Male,Remanded,Other,85
2015-09-01,ACT,Male,Sentenced,ATSI,51
2015-09-01,ACT,Male,Sentenced,Other,189
2015-09-01,NSW,Female,Remanded,ATSI,102
2015-09-01,NSW,Female,Remanded,Other,203
2015-09-01,NSW,Female,Sentenced,ATSI,188
2015-09-01,NSW,Female,Sentenced,Other,387
2015-09-01,NSW,Male,Remanded,ATSI,776
2015-09-01,NSW,Male,Remanded,Other,2655
2015-09-01,NSW,Male,Sentenced,ATSI,1808
2015-09-01,NSW,Male,Sentenced,Other,5787
2015-09-01,NT,Female,Remanded,ATSI,37
2015-09-01,NT,Female,Remanded,Other,6
2015-09-01,NT,Female,Sentenced,ATSI,88
2015-09-01,NT,Female,Sentenced,Other,11
2015-09-01,NT,Male,Remanded,ATSI,342
2015-09-01,NT,Male,Remanded,Other,71
2015-09-01,NT,Male,Sentenced,ATSI,879
2015-09-01,NT,Male,Sentenced,Other,162
2015-09-01,QLD,Female,Remanded,ATSI,52
2015-09-01,QLD,Female,Remanded,Other,131
2015-09-01,QLD,Female,Sentenced,ATSI,170
2015-09-01,QLD,Female,Sentenced,Other,330
2015-09-01,QLD,Male,Remanded,ATSI,433
2015-09-01,QLD,Male,Remanded,Other,1188
2015-09-01,QLD,Male,Sentenced,ATSI,1602
2015-09-01,QLD,Male,Sentenced,Other,3356
2015-09-01,SA,Female,Remanded,ATSI,28
2015-09-01,SA,Female,Remanded,Other,46
2015-09-01,SA,Female,Sentenced,ATSI,19
2015-09-01,SA,Female,Sentenced,Other,66
2015-09-01,SA,Male,Remanded,ATSI,232
2015-09-01,SA,Male,Remanded,Other,689
2015-09-01,SA,Male,Sentenced,ATSI,338
2015-09-01,SA,Male,Sentenced,Other,1350
2015-09-01,TAS,Female,Remanded,ATSI,4
2015-09-01,TAS,Female,Remanded,Other,8
2015-09-01,TAS,Female,Sentenced,ATSI,3
2015-09-01,TAS,Female,Sentenced,Other,20
2015-09-01,TAS,Male,Remanded,ATSI,30
2015-09-01,TAS,Male,Remanded,Other,99
2015-09-01,TAS,Male,Sentenced,ATSI,47
2015-09-01,TAS,Male,Sentenced,Other,300
2015-09-01,VIC,Female,Remanded,ATSI,13
2015-09-01,VIC,Female,Remanded,Other,122
2015-09-01,VIC,Female,Sentenced,ATSI,27
2015-09-01,VIC,Female,Sentenced,Other,260
2015-09-01,VIC,Male,Remanded,ATSI,93
2015-09-01,VIC,Male,Remanded,Other,1188
2015-09-01,VIC,Male,Sentenced,ATSI,345
2015-09-01,VIC,Male,Sentenced,Other,4041
2015-09-01,WA,Female,Remanded,ATSI,76
2015-09-01,WA,Female,Remanded,Other,65
2015-09-01,WA,Female,Sentenced,ATSI,182
2015-09-01,WA,Female,Sentenced,Other,191
2015-09-01,WA,Male,Remanded,ATSI,439
2015-09-01,WA,Male,Remanded,Other,752
2015-09-01,WA,Male,Sentenced,ATSI,1408
2015-09-01,WA,Male,Sentenced,Other,2456
2015-12-01,ACT,Female,Remanded,ATSI,4
2015-12-01,ACT,Female,Remanded,Other,7
2015-12-01,ACT,Female,Sentenced,ATSI,2
2015-12-01,ACT,Female,Sentenced,Other,6
2015-12-01,ACT,Male,Remanded,ATSI,28
2015-12-01,ACT,Male,Remanded,Other,88
2015-12-01,ACT,Male,Sentenced,ATSI,54
2015-12-01,ACT,Male,Sentenced,Other,210
2015-12-01,NSW,Female,Remanded,ATSI,97
2015-12-01,NSW,Female,Remanded,Other,208
2015-12-01,NSW,Female,Sentenced,ATSI,195
2015-12-01,NSW,Female,Sentenced,Other,375
2015-12-01,NSW,Male,Remanded,ATSI,784
2015-12-01,NSW,Male,Remanded,Other,2706
2015-12-01,NSW,Male,Sentenced,ATSI,1911
2015-12-01,NSW,Male,Sentenced,Other,5904
2015-12-01,NT,Female,Remanded,ATSI,38
2015-12-01,NT,Female,Remanded,Other,13
2015-12-01,NT,Female,Sentenced,ATSI,84
2015-12-01,NT,Female,Sentenced,Other,30
2015-12-01,NT,Male,Remanded,ATSI,343
2015-12-01,NT,Male,Remanded,Other,65
2015-12-01,NT,Male,Sentenced,ATSI,894
2015-12-01,NT,Male,Sentenced,Other,152
2015-12-01,QLD,Female,Remanded,ATSI,61
2015-12-01,QLD,Female,Remanded,Other,135
